review_id,product_id,entity_id,begin_offset,sentiment_score,sentiment_magnitude,content,type
4380,1,37,720,-0.20000000298023224,0.20000000298023224,pound,COMMON
4380,1,38,628,-0.20000000298023224,0.20000000298023224,pound,COMMON
4380,1,39,772,0.5,0.5,conclusion,COMMON
4380,1,40,449,-0.10000000149011612,0.10000000149011612,Home,COMMON
4380,1,41,598,-0.6000000238418579,0.6000000238418579,math,COMMON
4380,1,42,1029,0.8999999761581421,0.8999999761581421,deals,COMMON
4380,1,43,694,0.0,0.0,Starbucks,PROPER
4380,1,44,991,-0.20000000298023224,0.20000000298023224,use,COMMON
4380,1,45,1394,0.4000000059604645,0.4000000059604645,reservoir,COMMON
4380,1,46,1465,0.30000001192092896,0.30000001192092896,reservoir,COMMON
4380,1,47,1531,0.10000000149011612,0.10000000149011612,80oz  reservoir,COMMON
4380,1,48,1386,0.0,0.0,use,COMMON
4380,1,49,1743,-0.699999988079071,0.699999988079071,reservoir,COMMON
4380,1,50,1720,0.4000000059604645,0.4000000059604645,machine,COMMON
4380,1,51,1703,0.20000000298023224,0.20000000298023224,machine,COMMON
4380,1,52,1634,-0.30000001192092896,0.30000001192092896,water plastic reservoir,COMMON
4380,1,53,1859,0.10000000149011612,0.10000000149011612,use,COMMON
4380,1,54,1675,0.30000001192092896,0.30000001192092896,one,COMMON
4380,1,55,1185,0.8999999761581421,0.8999999761581421,pods,COMMON
4380,1,56,1512,0.5,0.5,one,COMMON
4380,1,57,1613,0.20000000298023224,0.20000000298023224,wear,COMMON
4380,1,58,1622,0.20000000298023224,0.20000000298023224,tear,COMMON
4380,1,59,1221,0.699999988079071,0.699999988079071,machine,COMMON
4380,1,60,1344,0.20000000298023224,0.20000000298023224,stars,COMMON
4380,1,61,1283,0.6000000238418579,0.6000000238418579,model,COMMON
4380,1,62,1233,0.8999999761581421,0.8999999761581421,convenience factor,COMMON
4381,1,1,8,0.0,0.0,money,COMMON
4381,1,2,33,0.5,0.5,cup pod,COMMON
4381,1,3,73,0.0,0.0,clearance room,COMMON
4381,1,4,96,-0.6000000238418579,0.6000000238418579,cup,COMMON
4381,1,5,122,-0.20000000298023224,0.20000000298023224,bulge,COMMON
4381,1,6,176,0.30000001192092896,0.30000001192092896,all,COMMON
4381,1,7,183,0.4000000059604645,0.4000000059604645,all,COMMON
4381,1,8,145,0.20000000298023224,0.20000000298023224,pressure,COMMON
4382,1,1,22,-0.8999999761581421,0.8999999761581421,Keurig,PROPER
4382,1,2,136,0.0,0.0,something,COMMON
4382,1,3,96,0.10000000149011612,0.10000000149011612,directions,COMMON
4382,1,4,167,0.10000000149011612,0.10000000149011612,change,COMMON
4382,1,5,187,-0.30000001192092896,0.30000001192092896,nothing,COMMON
4383,1,1,16,-0.10000000149011612,0.10000000149011612,product,COMMON
4383,1,2,68,-0.6000000238418579,0.6000000238418579,saying,COMMON
4383,1,3,205,-0.4000000059604645,0.4000000059604645,anything,COMMON
4383,1,4,150,-0.6000000238418579,0.6000000238418579,help,COMMON
4383,1,5,81,-0.5,0.5,water,COMMON
4383,1,6,171,-0.10000000149011612,0.10000000149011612,cup,COMMON
4383,1,7,178,0.0,0.0,coffee,COMMON
4384,1,1,18,-0.20000000298023224,0.20000000298023224,K-cup machine,COMMON
4384,1,2,219,-0.4000000059604645,0.4000000059604645,features,COMMON
4384,1,3,42,0.0,0.0,features,COMMON
4384,1,4,64,-0.5,0.5,mother,COMMON
4384,1,5,75,0.10000000149011612,0.10000000149011612,brother,COMMON
4384,1,6,101,-0.5,0.5,one,COMMON
4384,1,7,275,-0.800000011920929,0.800000011920929,technology,COMMON
4384,1,8,177,-0.20000000298023224,0.20000000298023224,touch screen menu,COMMON
4384,1,9,205,-0.800000011920929,0.800000011920929,none,COMMON
4385,1,1,22,-0.8999999761581421,0.8999999761581421,Unit,PROPER
4385,1,2,141,0.800000011920929,0.800000011920929,unit,COMMON
4385,1,3,93,0.0,0.0,something,COMMON
4385,1,4,65,0.0,0.0,return offer,COMMON
4385,1,5,175,0.0,0.0,home,COMMON
4385,1,6,183,0.0,0.0,fire,COMMON
4386,1,1,24,0.8999999761581421,0.8999999761581421,&amp,COMMON
4386,1,2,30,0.8999999761581421,0.8999999761581421,sturdy,COMMON
4386,1,3,82,0.10000000149011612,0.10000000149011612,gift,COMMON
4386,1,4,93,0.0,0.0,father-in-law,COMMON
4386,1,5,112,0.0,0.0,daughter,COMMON
4386,1,6,136,0.0,0.0,coffee,COMMON
4387,1,1,5,-0.699999988079071,0.699999988079071,Keurig K55,PROPER
4387,1,2,196,-0.20000000298023224,0.20000000298023224,product,COMMON
4388,1,1,11,-0.10000000149011612,0.10000000149011612,replacement,COMMON
4388,1,2,34,-0.30000001192092896,0.30000001192092896,Keurig,PROPER
4388,1,3,89,-0.4000000059604645,0.4000000059604645,model,COMMON
4388,1,4,267,0.0,0.0,filter,COMMON
4388,1,5,212,0.0,0.0,difference,COMMON
4388,1,5,230,0.0,0.0,color scheme,COMMON
4388,1,6,79,0.0,0.0,use,COMMON
4388,1,7,160,-0.10000000149011612,0.10000000149011612,model,COMMON
4388,1,8,321,0.8999999761581421,0.8999999761581421,water,COMMON
4388,1,9,344,0.10000000149011612,0.10000000149011612,concerns,COMMON
4388,1,10,250,0.0,0.0,model,COMMON
4389,1,1,7,0.0,0.0,Keurig,PROPER
4389,1,1,95,-0.10000000149011612,0.10000000149011612,Keurig,PROPER
4389,1,2,30,0.20000000298023224,0.20000000298023224,reservoir,COMMON
4389,1,3,71,0.0,0.0,water level,COMMON
4389,1,4,146,0.10000000149011612,0.10000000149011612,couple,COMMON
4389,1,5,156,0.0,0.0,LED bulbs,COMMON
4389,1,6,118,0.0,0.0,pennies,COMMON
4390,1,1,14,0.4000000059604645,0.4000000059604645,range,COMMON
4390,1,2,23,0.6000000238418579,0.6000000238418579,coffee choices,COMMON
4390,1,3,74,0.800000011920929,0.800000011920929,convenience,COMMON
4391,1,1,9,-0.30000001192092896,0.30000001192092896,thing,COMMON
4391,1,2,108,0.0,0.0,water,COMMON
4391,1,3,85,-0.10000000149011612,0.10000000149011612,fill line,COMMON
4391,1,4,40,-0.30000001192092896,0.30000001192092896,Keurig,PROPER
4392,1,1,0,0.0,0.0,Color,COMMON
4392,1,2,14,0.0,0.0,burgundy,COMMON
4393,1,1,6,0.8999999761581421,0.8999999761581421,K-cup coffee machine,COMMON
4393,1,2,35,0.0,0.0,price,COMMON
4395,1,1,5,0.8999999761581421,0.8999999761581421,item,COMMON
4395,1,2,26,0.800000011920929,0.800000011920929,wife,COMMON
4397,1,1,9,0.20000000298023224,0.20000000298023224,expectations,COMMON
4397,1,2,64,0.8999999761581421,0.8999999761581421,cup,COMMON
4397,1,3,45,0.800000011920929,0.800000011920929,results,COMMON
4397,1,4,71,0.8999999761581421,0.8999999761581421,coffee,COMMON
4398,1,1,5,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
4398,1,2,35,0.10000000149011612,0.10000000149011612,color,COMMON
4398,1,3,59,0.8999999761581421,0.8999999761581421,Size,COMMON
4399,1,1,10,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
4400,1,1,0,0.8999999761581421,0.8999999761581421,Works,COMMON
4401,1,1,0,0.20000000298023224,0.20000000298023224,Works,COMMON
4402,1,1,17,0.800000011920929,0.800000011920929,purchase,COMMON
4402,1,2,30,0.800000011920929,0.800000011920929,issues,COMMON
4403,1,1,26,0.0,0.0,machines,COMMON
4403,1,2,19,0.0,0.0,Keurig,PROPER
4403,1,3,41,0.0,0.0,one,COMMON
4403,1,4,86,0.8999999761581421,0.8999999761581421,product,COMMON
4403,1,5,67,0.0,0.0,camper,COMMON
4405,1,1,7,0.10000000149011612,0.10000000149011612,Keurig,PROPER
4405,1,2,44,0.0,0.0,office.,COMMON
4405,1,3,107,0.0,0.0,LOL,COMMON
4406,1,1,41,0.0,0.0,warranty,COMMON
4407,1,1,29,-0.699999988079071,0.699999988079071,Ours,COMMON
4408,1,1,50,-0.10000000149011612,0.10000000149011612,Returns,COMMON
4409,1,1,0,-0.5,0.5,Product,COMMON
4409,1,2,52,0.0,0.0,items,COMMON
4409,1,3,83,-0.30000001192092896,0.30000001192092896,contents,COMMON
4410,1,1,30,0.800000011920929,0.800000011920929,mom,COMMON
4410,1,2,7,0.0,0.0,bargain,COMMON
4410,1,3,49,0.8999999761581421,0.8999999761581421,part,COMMON
4410,1,4,89,0.20000000298023224,0.20000000298023224,gift,COMMON
4411,1,1,23,0.0,0.0,pot,COMMON
4411,1,2,47,0.0,0.0,coffee,COMMON
4411,1,3,40,0.10000000149011612,0.10000000149011612,cup,COMMON
4411,1,4,59,0.10000000149011612,0.10000000149011612,pods,COMMON
4411,1,5,117,0.0,0.0,choices,COMMON
4411,1,6,128,0.10000000149011612,0.10000000149011612,cup size,COMMON
4411,1,7,91,0.30000001192092896,0.30000001192092896,coffee,COMMON
4412,1,1,19,-0.10000000149011612,0.10000000149011612,one,COMMON
4412,1,2,129,-0.20000000298023224,0.20000000298023224,drip maker,COMMON
4412,1,3,79,-0.8999999761581421,0.8999999761581421,noises,COMMON
4412,1,4,147,-0.5,0.5,moth balls,COMMON
4413,1,1,14,0.10000000149011612,0.10000000149011612,gift,COMMON
4413,1,2,26,0.0,0.0,Boyfriend,PROPER
4413,1,3,38,0.30000001192092896,0.30000001192092896,Mom for Christmas,PROPER
4413,1,4,141,0.10000000149011612,0.10000000149011612,coffee,COMMON
4413,1,5,183,0.10000000149011612,0.10000000149011612,cup,COMMON
4413,1,6,134,-0.10000000149011612,0.10000000149011612,pot,COMMON
4413,1,7,231,0.0,0.0,anyone,COMMON
4413,1,8,257,0.699999988079071,0.699999988079071,issues,COMMON
4413,1,9,190,0.0,0.0,coffee,COMMON
4413,1,10,299,0.20000000298023224,0.20000000298023224,Christmas Day,PROPER
4414,1,1,62,0.0,0.0,more,COMMON
4414,1,2,92,0.20000000298023224,0.20000000298023224,Havent,COMMON
4414,1,3,54,0.4000000059604645,0.4000000059604645,lot,COMMON
4414,1,4,107,0.6000000238418579,0.6000000238418579,issues,COMMON
4414,1,5,115,0.4000000059604645,0.4000000059604645,Works,COMMON
4415,1,1,20,0.0,0.0,brand,COMMON
4416,1,1,5,-0.10000000149011612,0.10000000149011612,coffee maker,COMMON
4416,1,2,111,0.10000000149011612,0.10000000149011612,output,COMMON
4416,1,3,121,-0.10000000149011612,0.10000000149011612,liquid,COMMON
4417,1,1,15,0.800000011920929,0.800000011920929,Keurig,PROPER
4417,1,2,74,0.30000001192092896,0.30000001192092896,frills,COMMON
4417,1,3,106,0.699999988079071,0.699999988079071,coffee,COMMON
4417,1,4,191,0.0,0.0,models,COMMON
4418,1,1,22,-0.8999999761581421,0.8999999761581421,coffee,COMMON
4418,1,2,45,-0.8999999761581421,0.8999999761581421,beverage volume,COMMON
4419,1,1,7,0.8999999761581421,0.8999999761581421,Keurig,PROPER
4419,1,2,62,0.0,0.0,daughter,COMMON
4419,1,3,134,0.8999999761581421,0.8999999761581421,model,COMMON
4419,1,4,30,0.0,0.0,home,COMMON
4419,1,5,51,0.10000000149011612,0.10000000149011612,one,COMMON
4419,1,6,76,0.10000000149011612,0.10000000149011612,gift,COMMON
4420,1,1,42,-0.4000000059604645,0.4000000059604645,reason,COMMON
4421,1,1,6,0.8999999761581421,0.8999999761581421,product,COMMON
4421,1,2,19,0.0,0.0,knock-offs,COMMON
4422,1,1,2,-0.8999999761581421,0.8999999761581421,problem,COMMON
4422,1,2,32,-0.10000000149011612,0.10000000149011612,use,COMMON
4422,1,3,81,0.0,0.0,coffee,COMMON
4422,1,4,49,-0.10000000149011612,0.10000000149011612,k-cups,COMMON
4422,1,5,110,-0.8999999761581421,0.8999999761581421,head,COMMON
4422,1,6,63,-0.10000000149011612,0.10000000149011612,machine,COMMON
4422,1,7,143,0.0,0.0,water,COMMON
4422,1,8,183,0.0,0.0,k-cup,COMMON
4422,1,9,218,-0.30000001192092896,0.30000001192092896,problem,COMMON
4422,1,10,164,-0.10000000149011612,0.10000000149011612,times,COMMON
4423,1,1,14,0.20000000298023224,0.20000000298023224,Porsche,PROPER
4423,1,2,44,0.0,0.0,stuff,COMMON
4423,1,3,91,0.10000000149011612,0.10000000149011612,marriage,COMMON
4424,1,1,16,-0.20000000298023224,0.20000000298023224,replacement,COMMON
4424,1,2,64,0.0,0.0,tea party,COMMON
4424,1,3,51,-0.10000000149011612,0.10000000149011612,coffee,COMMON
4426,1,1,8,0.8999999761581421,0.8999999761581421,Keurig,PROPER
4427,1,1,24,0.6000000238418579,0.6000000238418579,coffee pot,COMMON
4427,1,2,15,0.800000011920929,0.800000011920929,Kerrigan,PROPER
4427,1,3,61,0.800000011920929,0.800000011920929,JOE,COMMON
4427,1,4,54,0.8999999761581421,0.8999999761581421,cup,COMMON
4429,1,1,3,0.0,0.0,Husband,COMMON
4429,1,2,74,0.0,0.0,gifts,COMMON
4430,1,1,3,0.0,0.0,Keurug,PROPER
4430,1,2,113,-0.4000000059604645,0.4000000059604645,product,COMMON
4430,1,3,67,0.0,0.0,check,COMMON
4430,1,4,143,-0.800000011920929,0.800000011920929,face,COMMON
4430,1,5,156,-0.8999999761581421,0.8999999761581421,area,COMMON
4430,1,6,126,-0.8999999761581421,0.8999999761581421,scratches,COMMON
4431,1,1,0,0.8999999761581421,0.8999999761581421,Works,COMMON
4432,1,1,63,-0.6000000238418579,0.6000000238418579,cup,COMMON
4432,1,2,48,-0.10000000149011612,0.10000000149011612,times,COMMON
4432,1,3,143,-0.6000000238418579,0.6000000238418579,noise,COMMON
4432,1,4,153,-0.6000000238418579,0.6000000238418579,water,COMMON
4432,1,5,117,-0.30000001192092896,0.30000001192092896,purchase,COMMON
4433,1,1,2,0.8999999761581421,0.8999999761581421,wordS,COMMON
4433,1,2,16,0.8999999761581421,0.8999999761581421,GREAT,COMMON
4434,1,1,12,0.0,0.0,Keurig,PROPER
4435,1,1,8,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
4436,1,1,3,0.6000000238418579,0.6000000238418579,husband,COMMON
4438,1,1,12,0.0,0.0,old one,COMMON
4438,1,2,93,0.8999999761581421,0.8999999761581421,color,COMMON
4439,1,1,8,-0.20000000298023224,0.20000000298023224,Keurigs,PROPER
4439,1,2,24,-0.20000000298023224,0.20000000298023224,same,COMMON
4439,1,3,42,0.10000000149011612,0.10000000149011612,one,COMMON
4439,1,4,67,0.6000000238418579,0.6000000238418579,reservoir,COMMON
4439,1,5,104,-0.699999988079071,0.699999988079071,one,COMMON
4440,1,1,0,0.4000000059604645,0.4000000059604645,Works,COMMON
4440,1,2,37,0.8999999761581421,0.8999999761581421,coffee,COMMON
4441,1,1,11,0.8999999761581421,0.8999999761581421,product,COMMON
4442,1,1,8,0.8999999761581421,0.8999999761581421,coffee mashine,COMMON
4443,1,1,9,0.10000000149011612,0.10000000149011612,product,COMMON
4443,1,2,97,-0.699999988079071,0.699999988079071,noise,COMMON
4443,1,3,118,-0.10000000149011612,0.10000000149011612,drops,COMMON
4443,1,4,174,-0.10000000149011612,0.10000000149011612,replacement,COMMON
4443,1,5,135,0.10000000149011612,0.10000000149011612,all,COMMON
4444,1,1,0,-0.6000000238418579,0.6000000238418579,Takes,COMMON
4445,1,1,10,0.8999999761581421,0.8999999761581421,thing,COMMON
4447,1,1,18,-0.8999999761581421,0.8999999761581421,product,COMMON
4448,1,1,6,0.8999999761581421,0.8999999761581421,product,COMMON
4448,1,2,45,0.10000000149011612,0.10000000149011612,keurig,COMMON
4448,1,3,117,0.10000000149011612,0.10000000149011612,price,COMMON
4448,1,4,97,0.10000000149011612,0.10000000149011612,Costco,PROPER
4448,1,5,88,0.8999999761581421,0.8999999761581421,model,COMMON
4449,1,1,0,-0.8999999761581421,0.8999999761581421,Water leaks,COMMON
4449,1,2,26,-0.30000001192092896,0.30000001192092896,top,COMMON
4449,1,3,44,-0.20000000298023224,0.20000000298023224,water,COMMON
4449,1,4,53,-0.10000000149011612,0.10000000149011612,reservoir,COMMON
4450,1,1,6,0.8999999761581421,0.8999999761581421,condition,COMMON
4451,1,1,38,-0.10000000149011612,0.10000000149011612,daughter,COMMON
4451,1,2,106,-0.6000000238418579,0.6000000238418579,keurig makers,COMMON
4451,1,3,87,-0.30000001192092896,0.30000001192092896,college,COMMON
4452,1,1,21,0.0,0.0,model,COMMON
4452,1,2,57,-0.20000000298023224,0.20000000298023224,problem,COMMON
4452,1,3,195,0.8999999761581421,0.8999999761581421,product,COMMON
4452,1,4,139,-0.10000000149011612,0.10000000149011612,everybody,COMMON
4452,1,5,100,-0.699999988079071,0.699999988079071,coffee,COMMON
4452,1,6,165,-0.10000000149011612,0.10000000149011612,heat tolerance,COMMON
4452,1,7,231,0.0,0.0,father,COMMON
4452,1,8,265,0.8999999761581421,0.8999999761581421,comments,COMMON
4452,1,9,293,0.699999988079071,0.699999988079071,everyone,COMMON
4452,1,10,211,0.4000000059604645,0.4000000059604645,im,COMMON
4453,1,1,35,-0.10000000149011612,0.10000000149011612,run,COMMON
4453,1,2,4,-0.6000000238418579,0.6000000238418579,trouble,COMMON
4453,1,3,156,-0.20000000298023224,0.20000000298023224,issue,COMMON
4453,1,4,49,-0.10000000149011612,0.10000000149011612,water,COMMON
4453,1,5,62,-0.10000000149011612,0.10000000149011612,Lights,COMMON
4453,1,6,166,-0.4000000059604645,0.4000000059604645,all,COMMON
4453,1,7,124,0.0,0.0,videos,COMMON
4453,1,8,249,0.10000000149011612,0.10000000149011612,cup,COMMON
4453,1,9,188,-0.8999999761581421,0.8999999761581421,issues,COMMON
4455,1,1,6,0.8999999761581421,0.8999999761581421,product,COMMON
4456,1,1,17,0.0,0.0,husband,COMMON
4456,1,2,28,0.699999988079071,0.699999988079071,work,COMMON
4456,1,3,50,0.8999999761581421,0.8999999761581421,cup size selection ability,COMMON
4457,1,1,0,-0.6000000238418579,0.6000000238418579,pump,COMMON
4457,1,2,39,0.10000000149011612,0.10000000149011612,cup,COMMON
4458,1,1,3,0.6000000238418579,0.6000000238418579,family,COMMON
4458,1,2,35,0.10000000149011612,0.10000000149011612,mother,COMMON
4458,1,3,76,0.0,0.0,starbucks,PROPER
4458,1,4,196,-0.10000000149011612,0.10000000149011612,package,COMMON
4458,1,5,207,-0.20000000298023224,0.20000000298023224,coffee,COMMON
4458,1,6,126,-0.8999999761581421,0.8999999761581421,money,COMMON
4458,1,7,150,-0.10000000149011612,0.10000000149011612,cups,COMMON
4459,1,1,16,0.30000001192092896,0.30000001192092896,husband,COMMON
4459,1,2,52,0.8999999761581421,0.8999999761581421,family,COMMON
4459,1,3,70,-0.10000000149011612,0.10000000149011612,Coffee,COMMON
4459,1,4,78,0.0,0.0,tea,COMMON
4459,1,5,91,0.800000011920929,0.800000011920929,cocoa,COMMON
4459,1,6,155,0.8999999761581421,0.8999999761581421,look,COMMON
4460,1,1,0,0.30000001192092896,0.30000001192092896,Great Machine,PROPER
4460,1,2,51,0.699999988079071,0.699999988079071,coffee,COMMON
4460,1,3,44,0.800000011920929,0.800000011920929,cup,COMMON
4460,1,4,72,-0.10000000149011612,0.10000000149011612,K cups,COMMON
4460,1,5,86,0.0,0.0,machine,COMMON
4461,1,1,10,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
4462,1,1,24,0.699999988079071,0.699999988079071,machine,COMMON
4462,1,2,131,-0.10000000149011612,0.10000000149011612,lot,COMMON
4462,1,3,375,-0.10000000149011612,0.10000000149011612,occurrence,COMMON
4462,1,4,102,-0.20000000298023224,0.20000000298023224,Water,COMMON
4462,1,5,478,-0.8999999761581421,0.8999999761581421,defects,COMMON
4462,1,6,148,0.0,0.0,cups,COMMON
4462,1,7,183,0.0,0.0,holster,COMMON
4462,1,8,195,-0.5,0.5,coffee,COMMON
4462,1,9,236,-0.30000001192092896,0.30000001192092896,machine,COMMON
4462,1,10,303,-0.8999999761581421,0.8999999761581421,hot water,COMMON
4462,1,11,339,-0.8999999761581421,0.8999999761581421,matters,COMMON
4462,1,12,425,-0.5,0.5,return policy,COMMON
4462,1,13,458,-0.30000001192092896,0.30000001192092896,purchase,COMMON
4462,1,14,513,-0.8999999761581421,0.8999999761581421,face,COMMON
4462,1,15,714,0.0,0.0,problems,COMMON
4462,1,16,262,-0.30000001192092896,0.30000001192092896,spanks,COMMON
4462,1,17,671,-0.800000011920929,0.800000011920929,parts,COMMON
4462,1,18,416,-0.699999988079071,0.699999988079071,Amazon,PROPER
4462,1,19,799,0.20000000298023224,0.20000000298023224,model,COMMON
4462,1,20,824,0.0,0.0,pictures,COMMON
4462,1,21,817,0.0,0.0,videos,COMMON
4462,1,22,610,0.0,0.0,machines,COMMON
4462,1,23,578,-0.20000000298023224,0.20000000298023224,way,COMMON
4462,1,24,639,0.0,0.0,reputation,COMMON
4462,1,25,862,-0.5,0.5,problems,COMMON
4463,1,1,7,0.5,0.5,gift,COMMON
4464,1,1,3,0.4000000059604645,0.4000000059604645,Keurig,PROPER
4464,1,2,51,0.10000000149011612,0.10000000149011612,cup,COMMON
4464,1,3,58,0.30000001192092896,0.30000001192092896,coffee,COMMON
4464,1,4,170,0.10000000149011612,0.10000000149011612,filter,COMMON
4464,1,5,150,0.0,0.0,example,COMMON
4464,1,6,246,0.5,0.5,purchase,COMMON
4464,1,7,186,0.0,0.0,reservoir,COMMON
4465,1,1,26,0.10000000149011612,0.10000000149011612,coffee maker,COMMON
4465,1,2,19,0.0,0.0,Keurig,PROPER
4465,1,3,171,-0.20000000298023224,0.20000000298023224,one,COMMON
4465,1,4,94,0.10000000149011612,0.10000000149011612,miss,COMMON
4465,1,5,86,0.10000000149011612,0.10000000149011612,hit,COMMON
4465,1,6,110,0.6000000238418579,0.6000000238418579,reliability,COMMON
4465,1,7,196,-0.10000000149011612,0.10000000149011612,one,COMMON
4465,1,8,267,0.0,0.0,return,COMMON
4465,1,9,323,0.0,0.0,brands,COMMON
4465,1,10,226,-0.20000000298023224,0.20000000298023224,course,COMMON
4466,1,1,28,0.8999999761581421,0.8999999761581421,COFFEE,COMMON
4467,1,1,0,-0.10000000149011612,0.10000000149011612,Everyone,COMMON
4467,1,2,21,0.0,0.0,something,COMMON
4467,1,3,86,0.10000000149011612,0.10000000149011612,cups,COMMON
4468,1,1,9,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
4469,1,1,20,0.0,0.0,pot,COMMON
4469,1,2,105,-0.20000000298023224,0.20000000298023224,exhange,COMMON
4470,1,1,10,0.8999999761581421,0.8999999761581421,Keurig,PROPER
4471,1,1,28,0.8999999761581421,0.8999999761581421,thing,COMMON
4471,1,2,38,0.10000000149011612,0.10000000149011612,negatives,COMMON
4472,1,1,40,0.5,0.5,daughter,COMMON
4473,1,1,24,0.0,0.0,makers,COMMON
4473,1,2,31,0.10000000149011612,0.10000000149011612,brewers,COMMON
4473,1,3,53,0.0,0.0,college career,COMMON
4473,1,4,131,0.8999999761581421,0.8999999761581421,design,COMMON
4473,1,5,216,-0.20000000298023224,0.20000000298023224,makers,COMMON
4473,1,6,193,0.5,0.5,job,COMMON
4473,1,7,289,-0.8999999761581421,0.8999999761581421,coffee,COMMON
4473,1,8,335,0.699999988079071,0.699999988079071,k55,COMMON
4473,1,9,244,0.0,0.0,buttons,COMMON
4473,1,10,235,0.0,0.0,bunch,COMMON
4474,1,1,30,0.10000000149011612,0.10000000149011612,keurig,COMMON
4474,1,2,165,-0.10000000149011612,0.10000000149011612,warranty,COMMON
4474,1,3,105,-0.10000000149011612,0.10000000149011612,troubleshooting steps,COMMON
4475,1,1,9,0.30000001192092896,0.30000001192092896,all,COMMON
4475,1,2,39,0.30000001192092896,0.30000001192092896,people,COMMON
4475,1,3,81,0.0,0.0,review,COMMON
4475,1,4,91,0.0,0.0,order,COMMON
4475,1,5,120,0.10000000149011612,0.10000000149011612,decision,COMMON
4475,1,6,153,0.20000000298023224,0.20000000298023224,keurig machine,COMMON
4475,1,7,188,0.0,0.0,one,COMMON
4475,1,8,266,0.8999999761581421,0.8999999761581421,details,COMMON
4475,1,9,289,0.6000000238418579,0.6000000238418579,design,COMMON
4475,1,10,303,0.20000000298023224,0.20000000298023224,opinion,COMMON
4475,1,11,325,0.8999999761581421,0.8999999761581421,style,COMMON
4475,1,12,221,0.800000011920929,0.800000011920929,way,COMMON
4476,1,1,51,0.8999999761581421,0.8999999761581421,price,COMMON
4477,1,1,26,-0.20000000298023224,0.20000000298023224,top,COMMON
4477,1,2,53,-0.10000000149011612,0.10000000149011612,cabinets,COMMON
4478,1,1,8,0.0,0.0,K55,PROPER
4478,1,2,50,-0.20000000298023224,0.20000000298023224,number,COMMON
4478,1,3,12,-0.10000000149011612,0.10000000149011612,box bottom,COMMON
4478,1,4,28,-0.20000000298023224,0.20000000298023224,K40,COMMON
4478,1,5,82,0.10000000149011612,0.10000000149011612,site,COMMON
4478,1,6,75,0.0,0.0,Keurig,PROPER
4479,1,1,56,0.0,0.0,Keurig,PROPER
4479,1,2,85,0.0,0.0,bargain,COMMON
4479,1,3,174,0.8999999761581421,0.8999999761581421,tasting coffee,COMMON
4479,1,4,136,-0.20000000298023224,0.20000000298023224,coffee,COMMON
4480,1,1,12,0.8999999761581421,0.8999999761581421,keurig,COMMON
4480,1,2,26,0.8999999761581421,0.8999999761581421,color,COMMON
4481,1,1,96,0.8999999761581421,0.8999999761581421,thing,COMMON
4481,1,2,50,0.30000001192092896,0.30000001192092896,cup,COMMON
4481,1,3,57,0.20000000298023224,0.20000000298023224,coffee,COMMON
4482,1,1,4,0.30000001192092896,0.30000001192092896,transaction,COMMON
4482,1,2,20,0.5,0.5,product,COMMON
4482,1,3,38,0.10000000149011612,0.10000000149011612,expectation,COMMON
4482,1,4,86,0.20000000298023224,0.20000000298023224,others,COMMON
4482,1,5,114,0.20000000298023224,0.20000000298023224,item,COMMON
4483,1,1,36,0.8999999761581421,0.8999999761581421,cup,COMMON
4484,1,1,17,-0.10000000149011612,0.10000000149011612,machines,COMMON
4484,1,2,63,0.0,0.0,tank,COMMON
4484,1,3,52,0.0,0.0,water,COMMON
4486,1,1,25,0.8999999761581421,0.8999999761581421,coffee,COMMON
4487,1,1,6,-0.5,0.5,noise,COMMON
4487,1,2,29,-0.10000000149011612,0.10000000149011612,coffee,COMMON
4488,1,1,19,0.8999999761581421,0.8999999761581421,model,COMMON
4488,1,2,28,0.20000000298023224,0.20000000298023224,much,COMMON
4488,1,3,69,0.0,0.0,parents,COMMON
4488,1,4,122,0.8999999761581421,0.8999999761581421,feedback,COMMON
4488,1,5,98,0.5,0.5,thanks,COMMON
4489,1,1,5,0.8999999761581421,0.8999999761581421,coffeemaker,COMMON
4489,1,2,57,0.10000000149011612,0.10000000149011612,sister,COMMON
4489,1,3,45,0.20000000298023224,0.20000000298023224,gift,COMMON
4489,1,4,72,0.4000000059604645,0.4000000059604645,family,COMMON
4490,1,1,36,0.10000000149011612,0.10000000149011612,color,COMMON
4490,1,2,114,0.8999999761581421,0.8999999761581421,machine,COMMON
4492,1,1,26,-0.8999999761581421,0.8999999761581421,NOISE,COMMON
4492,1,2,35,-0.30000001192092896,0.30000001192092896,TIMES,COMMON
4493,1,1,5,0.8999999761581421,0.8999999761581421,product,COMMON
4494,1,1,10,0.0,0.0,sale,COMMON
4497,1,1,0,0.800000011920929,0.800000011920929,Excelent coffe machine,PROPER
4499,1,1,105,-0.699999988079071,0.699999988079071,product,COMMON
4499,1,2,77,-0.30000001192092896,0.30000001192092896,return,COMMON
4499,1,3,70,-0.5,0.5,Cannot,PROPER
4501,1,1,9,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
4503,1,1,3,0.30000001192092896,0.30000001192092896,hubby,COMMON
4503,1,2,40,0.0,0.0,Christmas,PROPER
